C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_290.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_290.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_290.jpg,0,0,0,8.32133
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_358.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_358.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_358.jpg,-0.05,0,0,8.252895
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_424.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_424.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_424.jpg,-0.2,0,0,8.194298
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_492.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_492.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_492.jpg,-0.4,0,0,8.09631
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_568.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_568.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_568.jpg,-0.5500001,0,0,8.010348
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_638.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_638.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_638.jpg,-0.7500002,0,0,7.880861
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_711.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_711.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_711.jpg,0,0,0,7.750202
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_784.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_784.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_784.jpg,0,0,0,7.661435
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_851.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_851.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_851.jpg,0,0,0,7.6132
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_925.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_925.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_925.jpg,-0.2,0,0,7.544518
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_21_996.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_21_996.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_21_996.jpg,-0.4,0,0,7.455338
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_065.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_065.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_065.jpg,-0.5500001,0,0,7.377073
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_139.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_139.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_139.jpg,0,0,0,7.264012
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_207.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_207.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_207.jpg,0,0,0,7.215274
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_278.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_278.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_278.jpg,-0.15,0,0,7.15374
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_346.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_346.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_346.jpg,-0.3,0,0,7.096224
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_415.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_415.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_415.jpg,-0.5000001,0,0,7.003971
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_484.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_484.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_484.jpg,-0.6500001,0,0,6.925033
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_553.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_553.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_553.jpg,-0.1,0,0,6.824592
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_623.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_623.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_623.jpg,-0.25,0,0,6.780081
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_701.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_701.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_701.jpg,0,0,0,6.699943
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_772.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_772.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_772.jpg,0,0,0,6.638594
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_840.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_840.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_840.jpg,0,0,0,6.598198
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_913.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_913.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_913.jpg,-0.05,0,0,6.544773
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_22_982.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_22_982.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_22_982.jpg,-0.2,0,0,6.497608
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_048.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_048.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_048.jpg,-0.35,0,0,6.440398
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_120.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_120.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_120.jpg,-0.5500001,0,0,6.35145
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_223.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_223.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_223.jpg,-0.8000001,0,0,6.220729
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_298.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_298.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_298.jpg,-1,0,0,6.097371
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_370.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_370.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_370.jpg,-1,0,0,6.02621
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_444.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_444.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_444.jpg,0,0,0,5.831092
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_516.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_516.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_516.jpg,0,0,0,5.77517
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_586.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_586.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_586.jpg,0,0,0,5.740019
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_656.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_656.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_656.jpg,0,0,0,5.693866
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_728.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_728.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_728.jpg,0,0.183168,0,5.740541
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_798.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_798.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_798.jpg,0,0.4246473,0,6.006559
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_866.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_866.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_866.jpg,0,0.6013896,0,6.355214
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_23_937.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_23_937.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_23_937.jpg,0,0.8442985,0,7.020316
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_009.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_009.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_009.jpg,0,1,0,7.665235
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_079.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_079.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_079.jpg,0,1,0,8.570302
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_148.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_148.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_148.jpg,0,1,0,9.244388
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_227.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_227.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_227.jpg,0,1,0,10.13702
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_295.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_295.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_295.jpg,0,1,0,11.02262
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_370.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_370.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_370.jpg,0,0.8505391,0,11.46026
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_448.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_448.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_448.jpg,0,0.6133419,0,12.29796
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_519.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_519.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_519.jpg,-0.15,0.3685261,0,12.25548
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_590.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_590.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_590.jpg,-0.3,0.1840225,0,12.84422
C:\Users\nnegi\Desktop\Project\IMG\center_2023_02_11_13_44_24_661.jpg,C:\Users\nnegi\Desktop\Project\IMG\left_2023_02_11_13_44_24_661.jpg,C:\Users\nnegi\Desktop\Project\IMG\right_2023_02_11_13_44_24_661.jpg,-0.5000001,0,0,12.78355
